"Free/Promotiona"
"40307"
"Invoice on Disk"
"07/25/19"
4,"MAY190215D ","MANOR BLACK #1 (OF 4) CVR A CROOK",3.99,1.7955,7.18,1,1,"DARK HORSE COMICS"
6,"MAY190216D ","MANOR BLACK #1 (OF 4) CVR B BRERETON",3.99,1.7955,10.77,1,1,"DARK HORSE COMICS"
1,"FEB190653J ","MARVEL ACTION SPIDER-MAN #6 10 COPY INCV SCHOENING (NET) (C:",.00,.0000,.00,1,3,"IDW PUBLISHING"
6,"FEB190652E ","MARVEL ACTION SPIDER-MAN #6 JONES",3.99,1.9950,11.97,1,1,"IDW PUBLISHING"
13,"MAY190869D ","MARVEL COMICS PRESENTS #7",4.99,2.1956,28.54,1,1,"MARVEL COMICS"
1,"MAY190870D ","MARVEL COMICS PRESENTS #7 RAHZZAH VAR",4.99,2.1956,2.20,1,1,"MARVEL COMICS"
9,"JUN190002J ","MARVEL PREVIEWS VOL 04 #25 AUGUST 2019 EXTRAS (NET)",.75,.0000,.00,13,3,""
18,"JUN190002J ","MARVEL PREVIEWS VOL 04 #25 AUGUST 2019 EXTRAS (NET)",.75,.0000,.00,13,3,""
3,"MAY190875D ","MARVEL TEAM-UP #4",3.99,1.7556,5.27,1,1,"MARVEL COMICS"
3,"MAY190876D ","MARVEL TEAM-UP #4 NAUCK VAR",3.99,1.7556,5.27,1,3,"MARVEL COMICS"
1,"FEB190981D ","MARVELS MONSTER-SIZED HC",75.00,33.0000,33.00,3,1,"MARVEL COMICS"
7,"MAY190086D ","MONSTRESS #24 (MR)",3.99,1.7955,12.57,1,1,"IMAGE COMICS"
1,"MAY190877D ","MOON GIRL AND DEVIL DINOSAUR #45",3.99,1.7556,1.76,1,2,"MARVEL COMICS"
1,"MAY191263F ","MTG RISE OF THE GATEWATCH VISUAL HISTORY HC (C: 0-1-0)",19.99,10.9945,10.99,4,1,"ABRAMS COMICARTS"
2,"MAY192112F ","NIGHTMARE BEFORE CHRISTMAS ZEROS JOURNEY #12 (C: 1-1-2)",3.99,2.1945,4.39,1,1,"TOKYOPOP"
8,"MAY190037D ","PAPER GIRLS #30",4.99,2.2455,17.96,1,1,"IMAGE COMICS"
